Date,Temperature,Humidity,CH4,CO2,H2S,NH3,pH,RED,GREEN,BLUE
5/18/2025 9:37,32.8,96.5,2.08,556.94,1.78,0.02,9.83,154,47,88
5/18/2025 9:38,32.8,96.4,1.98,547.29,1.7,0.02,9.94,153,49,89
5/18/2025 9:39,32.8,96.5,1.98,535.86,1.71,0.02,9.95,150,49,88
5/18/2025 9:40,32.8,96.5,2.05,566.86,1.76,0.02,9.75,147,42,87
5/18/2025 9:41,32.8,96.5,2.13,567.49,1.85,0.02,9.61,144,37,79
5/18/2025 9:42,32.8,96.5,2.02,562.19,1.78,0.02,9.93,149,47,90
5/18/2025 9:43,32.8,96.4,2.08,573.51,1.81,0.02,9.8,150,42,83
5/18/2025 9:44,32.8,96.5,2.11,578.29,1.86,0.02,9.77,147,46,86
5/18/2025 9:45,32.8,96.4,2.1,571.47,1.86,0.02,9.74,146,42,85
5/18/2025 9:46,32.9,96.4,2.11,567.48,1.88,0.02,9.81,147,46,83
5/18/2025 9:47,32.9,96.4,2.08,564.17,1.85,0.02,9.75,150,41,87
5/18/2025 9:48,32.9,96.5,2.08,560.19,1.87,0.02,9.82,148,49,85
5/18/2025 9:49,32.9,96.5,2.08,570.17,1.87,0.02,9.85,148,48,84
5/18/2025 9:50,32.9,96.5,2.16,604.04,1.94,0.02,9.69,148,39,81
5/18/2025 9:51,32.9,96.6,2.17,599.01,1.96,0.02,9.72,150,36,82
5/18/2025 9:52,32.9,96.5,2.18,596.87,1.98,0.02,9.7,149,42,80
5/18/2025 9:53,32.9,96.5,2.16,585.05,1.98,0.02,9.77,147,46,87
5/18/2025 9:54,32.9,96.5,2.11,572.16,1.94,0.02,9.91,147,42,86
5/18/2025 9:55,32.9,96.5,2.07,552.38,1.91,0.02,9.92,149,42,82
5/18/2025 9:56,32.9,96.6,2.1,562.84,1.94,0.02,9.93,150,40,82
5/18/2025 9:57,32.9,96.6,2.11,582.99,1.95,0.02,9.89,149,40,82
5/18/2025 9:58,32.9,96.5,2.1,576.87,1.95,0.02,9.94,151,37,86
5/18/2025 9:59,32.9,96.6,2.12,591.29,1.98,0.02,9.89,153,36,81
5/18/2025 10:00,32.9,96.5,2.15,593.41,2.01,0.02,9.85,148,42,80
5/18/2025 10:01,33,96.5,2.18,584.4,2.05,0.02,9.77,143,35,82
5/18/2025 10:02,32.9,96.6,2.25,599.69,2.11,0.02,9.73,147,33,76
5/18/2025 10:03,33,96.6,2.19,598.3,2.07,0.02,9.88,145,39,83
5/18/2025 10:04,33,96.5,2.14,581.63,2.04,0.02,9.93,146,41,84
5/18/2025 10:05,33,96.6,2.14,608.6,2.04,0.02,9.96,149,42,82
5/18/2025 10:06,33,96.6,2.14,597.58,2.03,0.02,10.02,147,43,87
5/18/2025 10:07,33,96.6,2.15,603.23,2.04,0.02,10.04,152,39,87
5/18/2025 10:08,33,96.6,2.16,613.25,2.06,0.02,9.95,146,41,85
5/18/2025 10:09,33,96.6,2.18,616.16,2.07,0.02,10.02,150,43,83
5/18/2025 10:10,33,96.6,2.16,606.85,2.06,0.02,10,150,42,82
5/18/2025 10:11,33,96.6,2.18,594.1,2.08,0.02,9.99,146,41,85
5/18/2025 10:12,33,96.6,2.19,585.75,2.1,0.02,9.94,144,39,80
5/18/2025 10:13,0,96.6,2.19,619.13,2.1,0.02,10.05,146,45,82
5/18/2025 10:14,33,96.6,2.19,610.65,2.11,0.02,10.06,146,40,81
5/18/2025 10:15,33.1,96.6,2.16,598.33,2.08,0.02,10.08,151,38,82
5/18/2025 10:16,33,96.6,2.16,600.53,2.11,0.02,10.12,151,42,83
5/18/2025 10:17,33,96.6,2.14,570.84,2.08,0.02,10.13,150,43,83
5/18/2025 10:18,33,96.7,2.13,574.84,2.07,0.02,10.15,147,43,83
5/18/2025 10:19,33.1,96.7,2.16,574.16,2.1,0.02,10.14,146,42,85
5/18/2025 10:20,33,96.7,2.16,574.16,2.11,0.02,10.15,149,41,82
5/18/2025 10:21,33.1,96.7,2.18,577.55,2.12,0.02,10.19,147,46,83
5/18/2025 10:22,33.1,96.8,2.16,578.21,2.11,0.02,10.21,151,41,86
5/18/2025 10:23,33.1,96.7,2.19,585.04,2.15,0.02,10.15,146,45,85
5/18/2025 10:24,33.1,96.7,2.21,630.97,2.17,0.02,10.14,147,44,87
5/18/2025 10:25,33.1,96.6,2.21,639.97,2.17,0.02,10.15,146,46,82
5/18/2025 10:26,33.1,96.6,2.23,634.73,2.18,0.02,10.16,146,44,81
5/18/2025 10:27,33.1,96.6,2.24,616.23,2.19,0.02,10.15,149,36,84
5/18/2025 10:28,33.1,96.6,2.27,609.64,2.22,0.02,10.07,143,40,78
5/18/2025 10:29,33.1,96.7,2.35,622.04,2.3,0.02,9.94,144,36,75
5/18/2025 10:30,33.1,96.7,2.36,621.3,2.32,0.02,9.97,142,37,75
5/18/2025 10:31,33.1,96.7,2.43,631.62,2.4,0.02,9.91,140,30,76
5/18/2025 10:32,33.1,96.7,2.46,631.62,2.42,0.02,9.88,143,28,74
5/18/2025 10:33,33.1,96.7,2.51,639.89,2.48,0.02,9.84,142,27,70
5/18/2025 10:34,33.2,96.7,2.53,642.15,2.5,0.02,9.89,139,30,78
5/18/2025 10:35,33.2,96.8,2.47,630.13,2.45,0.02,9.95,140,32,75
5/18/2025 10:36,33.2,96.8,2.48,665.42,2.46,0.02,9.98,141,31,73
5/18/2025 10:37,33.1,96.8,2.49,664.77,2.47,0.02,9.99,140,34,76
5/18/2025 10:38,33.2,96.8,2.49,659.18,2.46,0.02,9.97,139,32,72
5/18/2025 10:39,33.2,96.9,2.5,671.8,2.48,0.02,10.01,144,31,72
5/18/2025 10:40,33.2,96.9,2.53,688.85,2.5,0.02,9.99,139,31,71
5/18/2025 10:41,33.2,96.9,2.52,674.19,2.51,0.02,10.11,141,35,78
5/18/2025 10:42,33.2,96.9,2.58,685.58,2.56,0.02,9.88,141,24,71
5/18/2025 10:43,33.2,96.9,2.6,637.71,2.57,0.02,9.98,138,26,73
5/18/2025 10:44,33.2,97,2.64,664.02,2.6,0.02,9.9,139,20,65
5/18/2025 10:45,33.2,97,2.62,661.61,2.6,0.02,10.12,143,31,74
5/18/2025 10:46,33.2,97,2.56,660.78,2.54,0.02,10.09,141,28,71
5/18/2025 10:47,33.2,97,2.61,634.68,2.57,0.02,10.09,136,27,67
5/18/2025 10:48,33.2,97,2.57,624.66,2.54,0.02,10.17,134,19,72
5/18/2025 10:49,33.2,97,2.55,635.83,2.5,0.02,10.22,133,21,70
5/18/2025 10:50,33.3,97.1,2.46,542.65,2.43,0.02,10.17,143,40,78
5/18/2025 10:51,33.3,97,2.71,723.31,2.74,0.02,10.1,152,46,85
5/18/2025 10:52,33.3,97,2.7,733.72,2.74,0.02,10.1,148,45,84
5/18/2025 10:53,33.3,97,2.71,748.89,2.76,0.02,10.02,147,43,86
5/18/2025 10:54,33.3,97,2.67,707.1,2.69,0.02,10.09,142,33,79
5/18/2025 10:55,33.3,97,2.76,696.19,2.76,0.02,9.93,140,33,72
5/18/2025 10:56,33.3,97,2.81,710.42,2.82,0.02,9.94,144,31,73
5/18/2025 10:57,33.4,97,2.78,710.45,2.79,0.02,9.98,141,31,78
5/18/2025 10:58,33.3,97,2.89,725.05,2.88,0.02,9.87,139,27,75
5/18/2025 10:59,33.3,97,3.03,737.24,2.99,0.03,9.72,140,27,67
5/18/2025 11:00,33.4,97,3.12,781.08,3.05,0.03,9.64,135,20,70
5/18/2025 11:01,33.4,97,3.04,789.6,3.01,0.03,9.83,144,34,73
5/18/2025 11:02,33.4,97,2.98,809.36,2.97,0.03,9.86,142,33,78
5/18/2025 11:03,33.4,97,2.96,806.49,2.96,0.02,9.74,139,28,79
5/18/2025 11:04,33.4,97,3.11,760.61,3.07,0.03,9.78,143,30,72
5/18/2025 11:05,33.4,97,3.16,772.56,3.1,0.03,9.68,142,25,68
5/18/2025 11:06,33.4,97.1,3.23,770.7,3.14,0.03,9.63,143,25,66
5/18/2025 11:07,33.4,97,3.27,774.48,3.18,0.03,9.61,139,16,70
5/18/2025 11:08,33.4,97,3.01,740.81,2.98,0.02,10.01,142,37,79
5/18/2025 11:09,33.4,97,2.94,725.87,2.93,0.02,10.05,143,36,77
5/18/2025 11:10,33.5,97,2.91,728.47,2.91,0.02,10.09,150,35,76
5/18/2025 11:11,33.4,97.1,2.89,722.39,2.89,0.02,10.14,147,37,78
5/18/2025 11:12,33.5,97,2.88,722.42,2.89,0.02,10.17,145,40,83
5/18/2025 11:13,33.5,97,2.85,703.68,2.86,0.02,10.18,148,40,80
5/18/2025 11:14,33.5,97,2.85,725.02,2.86,0.02,10.2,149,38,84
5/18/2025 11:15,33.5,97,2.85,733.75,2.86,0.02,10.2,146,42,84
5/18/2025 11:16,33.5,97,2.84,764.41,2.86,0.02,10.25,150,43,83
5/18/2025 11:17,33.5,97,2.84,772.06,2.86,0.02,10.25,149,45,82
5/18/2025 11:18,33.5,97,2.87,713.82,2.87,0.02,10.21,146,44,81
5/18/2025 11:19,33.5,97,2.86,715.54,2.86,0.02,10.21,145,44,81
5/18/2025 11:20,33.5,97,2.86,716.39,2.87,0.02,10.21,145,40,84
5/18/2025 11:21,33.6,97,2.87,721.53,2.89,0.02,10.22,148,39,80
5/18/2025 11:22,33.6,96.9,2.88,723.27,2.88,0.02,10.23,144,41,79
5/18/2025 11:23,33.6,96.9,2.88,729.46,2.89,0.02,10.24,146,40,84
5/18/2025 11:24,60,97,2.88,737.24,2.89,0.02,10.23,145,43,80
5/18/2025 11:25,33.6,97,2.89,755.13,2.89,0.02,10.24,148,40,81
5/18/2025 11:26,33.6,97,2.92,746.12,2.89,0.02,10.22,145,40,83
5/18/2025 11:27,33.6,97,2.93,756.06,2.89,0.02,10.22,149,37,83
5/18/2025 11:28,33.6,97,2.94,756.95,2.89,0.03,10.23,149,37,81
5/18/2025 11:29,33.7,97,2.94,743.46,2.91,0.03,10.22,149,38,80
5/18/2025 11:30,33.7,97,2.96,747.93,2.91,0.03,10.23,148,41,81
5/18/2025 11:31,33.7,96.9,2.99,763.34,2.94,0.03,10.21,146,42,84
5/18/2025 11:32,33.7,97,3.01,754.22,2.94,0.03,10.19,146,44,84
5/18/2025 11:33,33.7,97,3.05,770.72,2.97,0.03,10.21,147,42,85
5/18/2025 11:34,33.7,96.9,3.07,777.24,3,0.03,10.15,146,41,84
5/18/2025 11:35,33.7,96.9,3.13,795.23,3.04,0.03,10.09,148,40,80
5/18/2025 11:36,33.7,96.9,3.16,767.02,3.04,0.03,10.03,143,41,78
5/18/2025 11:37,33.7,96.9,3.28,779.2,3.09,0.03,9.98,145,37,76
5/18/2025 11:38,33.7,97,3.33,812.75,3.13,0.03,9.95,145,37,79
5/18/2025 11:39,33.7,97,3.43,830.61,3.18,0.03,9.85,140,34,77
5/18/2025 11:40,33.7,97,3.39,817.63,3.14,0.03,9.99,142,36,80
5/18/2025 11:41,33.7,96.9,3.36,809.83,3.13,0.03,10.02,142,36,76
5/18/2025 11:42,33.7,97,3.4,822.57,3.13,0.03,10.01,142,34,79
5/18/2025 11:43,33.7,97,3.41,830.12,3.11,0.03,9.98,150,36,77
5/18/2025 11:44,33.7,97,3.47,773.6,3.14,0.03,9.91,140,31,81
5/18/2025 11:45,33.7,97,3.48,782.88,3.12,0.03,9.99,140,34,73
5/18/2025 11:46,33.8,97.1,3.53,783.8,3.13,0.03,9.91,138,22,74
5/18/2025 11:47,33.8,97.1,3.58,803.9,3.14,0.03,9.97,141,37,78
5/18/2025 11:48,33.8,97.1,3.59,842.79,3.14,0.03,9.92,145,31,77
5/18/2025 11:49,33.8,97.1,3.71,852.27,3.18,0.03,9.82,138,27,73
5/18/2025 11:50,33.8,97.1,3.76,803.97,3.18,0.03,9.71,140,23,70
5/18/2025 11:51,33.8,97.1,3.84,889.63,3.21,0.03,9.78,143,29,75
5/18/2025 11:52,33.8,97.1,4,872.04,3.25,0.03,9.63,136,22,70
5/18/2025 11:53,33.8,97.1,4.16,886.95,3.31,0.04,9.48,136,16,66
5/18/2025 11:54,33.8,97.2,4.26,870.99,3.32,0.04,9.56,141,21,65
5/18/2025 11:55,33.9,97.2,4.18,860.39,3.26,0.04,9.43,132,13,67
5/18/2025 11:56,33.9,97.2,3.87,792.68,3.06,0.03,10.06,148,33,80
5/18/2025 11:57,33.9,97.2,3.72,793.35,3,0.03,10.08,143,42,79
5/18/2025 11:58,33.9,97.2,3.65,780.04,2.95,0.03,10.08,146,34,78
5/18/2025 11:59,33.9,97.2,3.69,763.34,2.93,0.03,10.08,146,32,75
5/18/2025 12:00,33.9,97.2,3.69,769.78,2.91,0.03,10.07,141,33,78
5/18/2025 12:01,33.9,97.2,3.7,779.26,2.9,0.03,10.08,146,38,75
5/18/2025 12:02,33.9,97.2,3.72,792.34,2.89,0.03,10.08,142,34,80
5/18/2025 12:03,33.9,97.2,3.75,795.23,2.89,0.03,10.09,142,34,83
5/18/2025 12:04,33.9,97.2,3.76,803.17,2.87,0.03,10.07,141,37,78
5/18/2025 12:05,33.9,97.2,3.77,788.68,2.85,0.02,10.08,142,35,76
5/18/2025 12:06,33.9,97.2,3.78,806.83,2.83,0.02,10.06,142,35,79
5/18/2025 12:07,34,97.2,3.82,792.38,2.81,0.02,10.05,141,37,80
5/18/2025 12:08,34,97.2,3.84,818.61,2.8,0.02,10.05,142,38,83
5/18/2025 12:09,34,97.2,3.85,806.82,2.78,0.02,10.08,144,34,78
5/18/2025 12:10,34,97.2,3.89,811.75,2.76,0.02,10.06,141,34,81
5/18/2025 12:11,0,97.2,4,830.63,2.77,0.02,10.02,143,36,73
5/18/2025 12:12,34,97.2,3.99,838.67,2.78,0.02,10,141,34,78
5/18/2025 12:13,34,97.2,4.03,890.5,2.76,0.02,10.01,145,34,80
5/18/2025 12:14,34,97.2,4.08,912.22,2.74,0.02,9.96,143,31,73
5/18/2025 12:15,34,97.2,4.13,907.17,2.72,0.02,9.98,141,37,75
5/18/2025 12:16,34,97.2,4.11,806.84,2.67,0.02,10,140,32,76
5/18/2025 12:17,34,97.2,4.14,835.64,2.66,0.02,9.97,142,38,80
5/18/2025 12:18,34.1,97.2,4.18,844.81,2.66,0.02,9.91,139,34,80
5/18/2025 12:19,34.1,97.2,4.33,840.79,2.67,0.03,9.91,144,34,72
5/18/2025 12:20,34.1,97.2,4.38,839.72,2.65,0.03,9.79,138,27,72
5/18/2025 12:21,34.1,97.2,4.51,867.69,2.68,0.03,9.78,135,23,66
5/18/2025 12:22,34.1,97.2,4.59,887.03,2.68,0.03,9.62,137,21,64
5/18/2025 12:23,34.1,97.2,4.8,921.32,2.72,0.03,9.59,135,19,65
5/18/2025 12:24,34.1,97.2,4.51,838.3,2.62,0.03,9.98,140,31,77
5/18/2025 12:25,34.1,97.2,4.37,816.61,2.58,0.02,10,141,36,74
5/18/2025 12:26,34.1,97.3,4.4,817.59,2.58,0.02,10.01,141,32,74
5/18/2025 12:27,34.1,97.3,4.33,795.24,2.56,0.02,10.11,143,40,77
5/18/2025 12:28,34.1,97.3,4.26,786.63,2.54,0.02,10.14,142,36,76
5/18/2025 12:29,34.2,97.3,4.23,785.69,2.53,0.02,10.14,142,40,77
5/18/2025 12:30,34.2,97.3,4.23,806.08,2.53,0.02,10.16,143,38,78
5/18/2025 12:31,34.2,97.3,4.24,784.05,2.52,0.02,10.14,146,38,77
5/18/2025 12:32,34.2,97.3,4.28,836.77,2.54,0.02,10.16,143,38,81
5/18/2025 12:33,34.2,97.3,4.27,779.16,2.51,0.02,10.14,142,40,77
5/18/2025 12:34,34.2,97.3,4.32,797.16,2.51,0.02,10.14,143,41,81
5/18/2025 12:35,34.2,97.3,4.35,808.99,2.52,0.02,10.16,143,43,78
5/18/2025 12:36,34.2,97.3,4.34,801.08,2.52,0.02,10.13,146,37,77
5/18/2025 12:37,34.2,97.3,4.4,792.39,2.51,0.02,10.71,156,58,101
5/18/2025 12:38,34.3,97.3,4.34,792.62,2.51,0.02,10.16,143,41,78
5/18/2025 12:39,34.3,97.3,4.41,783.82,2.51,0.02,10.16,145,35,80
5/18/2025 12:40,34.3,97.3,4.44,777.34,2.51,0.02,10.14,142,37,81
5/18/2025 12:41,34.3,97.3,4.5,771.64,2.51,0.02,10.15,142,38,79
5/18/2025 12:42,34.3,97.2,4.51,779.14,2.49,0.02,10.18,145,36,76
5/18/2025 12:43,34.3,97.3,4.55,790.48,2.49,0.02,10.16,141,38,79
5/18/2025 12:44,34.3,97.3,4.59,795.31,2.5,0.02,10.16,142,39,75
5/18/2025 12:45,34.4,97.3,4.63,780.99,2.5,0.02,10.14,144,34,75
5/18/2025 12:46,34.3,97.3,4.64,780.98,2.51,0.02,10.18,145,35,80
5/18/2025 12:47,34.3,97.2,4.67,781.1,2.51,0.02,10.16,146,33,78
5/18/2025 12:48,34.3,97.3,4.71,772.69,2.52,0.02,10.15,146,33,75
5/18/2025 12:49,34.4,97.3,4.78,789.51,2.54,0.02,10.15,142,39,76
5/18/2025 12:50,34.4,97.2,4.83,795.23,2.54,0.02,10.14,142,36,79
5/18/2025 12:51,34.4,97.3,4.89,798.12,2.55,0.02,10.14,144,34,75
5/18/2025 12:52,34.4,97.3,4.91,773.49,2.54,0.02,10.13,141,38,75
5/18/2025 12:53,34.4,97.3,4.96,766.11,2.52,0.02,10.15,143,36,77
5/18/2025 12:54,34.4,97.2,5.01,746.14,2.5,0.02,10.16,139,34,72
5/18/2025 12:55,34.4,97.2,5,739.01,2.46,0.02,10.19,135,20,74
5/18/2025 12:56,34.4,97.2,4.92,672.68,2.25,0.02,10.27,131,20,67
5/18/2025 12:57,34.4,97.3,5.26,760.58,2.49,0.02,10.16,138,29,71
5/18/2025 12:58,34.4,97.3,5.26,743.46,2.45,0.02,10.17,140,31,70
5/18/2025 12:59,34.4,97.4,5.34,769.02,2.49,0.02,10.18,139,24,72
5/18/2025 13:00,34.4,97.5,5.38,775.48,2.47,0.02,10.17,140,30,73
5/18/2025 13:01,34.4,97.4,5.53,789.78,2.53,0.02,10.19,140,27,68
5/18/2025 13:02,34.4,97.5,5.58,713.94,2.48,0.02,10.14,134,23,65
5/18/2025 13:03,34.4,97.5,5.69,709.58,2.49,0.02,10.14,138,23,70
5/18/2025 13:04,34.4,97.5,5.79,707.06,2.48,0.02,10.14,134,22,73
5/18/2025 13:05,34.4,97.4,5.96,716.37,2.51,0.03,10.11,139,28,66
5/18/2025 13:06,34.4,97.5,6.04,721.54,2.52,0.03,10.11,138,27,70
5/18/2025 13:07,34.4,97.5,6.18,687.92,2.5,0.03,10.07,134,21,64
5/18/2025 13:08,34.5,97.5,6.37,697,2.54,0.03,10.04,137,24,67
5/18/2025 13:09,34.5,97.6,6.59,721.54,2.61,0.03,10.01,135,27,73
5/18/2025 13:10,34.5,97.6,6.77,719.82,2.62,0.03,9.96,134,22,69
5/18/2025 13:11,34.5,97.6,7.01,730.21,2.64,0.03,9.9,135,13,66
5/18/2025 13:12,34.5,97.6,7.1,709.61,2.59,0.03,9.97,132,14,66
5/18/2025 13:13,34.5,97.6,7.32,716.37,2.6,0.03,9.89,130,11,67
5/18/2025 13:14,34.5,97.7,7.62,725.87,2.64,0.03,9.86,131,10,63
5/18/2025 13:15,34.5,97.7,7.78,712.99,2.61,0.03,9.85,129,13,57
5/18/2025 13:16,34.5,97.7,8.06,718.95,2.65,0.03,9.81,132,11,61
5/18/2025 13:17,34.5,97.7,8.3,728.5,2.67,0.03,9.76,131,14,55
5/18/2025 13:18,34.5,97.7,8.73,725.86,2.71,0.04,9.56,125,2,49
5/18/2025 13:19,34.5,97.7,9.69,767.34,2.83,0.04,9.26,115,0,43
5/18/2025 13:20,50,97.7,8.26,705.35,2.66,0.03,10.19,140,33,73
5/18/2025 13:21,34.5,97.7,8.23,714.66,2.68,0.03,10.2,139,36,80
5/18/2025 13:22,34.5,97.7,8.31,727.59,2.71,0.03,10.2,142,41,76
5/18/2025 13:23,34.5,97.7,8.31,739.01,2.73,0.03,10.19,143,39,85
5/18/2025 13:24,34.6,97.7,8.3,731.1,2.73,0.03,10.21,142,41,77
5/18/2025 13:25,34.6,97.8,8.36,733.7,2.7,0.03,10.21,142,39,81
5/18/2025 13:26,34.6,97.8,8.44,736.37,2.72,0.03,10.2,147,37,78
5/18/2025 13:27,34.6,97.8,8.48,730.21,2.73,0.03,10.21,142,39,81
5/18/2025 13:28,34.6,97.8,8.53,714.69,2.7,0.03,10.22,146,38,81
5/18/2025 13:29,34.6,97.7,8.61,723.27,2.68,0.03,10.2,141,40,81
5/18/2025 13:30,34.6,97.7,8.82,725.85,2.71,0.03,10.19,146,41,77
5/18/2025 13:31,34.7,97.8,8.93,719.83,2.7,0.03,10.2,141,36,75
5/18/2025 13:32,34.7,97.7,9.11,726.72,2.7,0.03,10.22,142,37,80
5/18/2025 13:33,34.7,97.7,9.3,727.59,2.7,0.03,10.22,144,40,76
5/18/2025 13:34,34.7,97.7,9.53,724.12,2.71,0.03,10.2,141,39,75
5/18/2025 13:35,34.7,97.7,9.72,721.53,2.7,0.03,10.2,141,38,75
5/18/2025 13:36,34.7,97.7,10.02,708.71,2.73,0.03,10.2,146,35,75
5/18/2025 13:37,34.7,97.7,10.16,713.82,2.74,0.03,10.21,144,35,75
5/18/2025 13:38,34.7,97.7,10.38,715.51,2.76,0.03,10.2,146,36,79
5/18/2025 13:39,34.7,97.7,10.54,715.54,2.78,0.03,10.22,142,40,81
5/18/2025 13:40,34.7,97.6,10.71,718.97,2.78,0.03,10.23,144,39,80
5/18/2025 13:41,34.7,97.6,10.99,716.37,2.74,0.03,10.24,141,39,74
5/18/2025 13:42,34.8,97.6,11.36,722.39,2.78,0.03,10.24,141,40,80
5/18/2025 13:43,34.8,97.6,11.59,716.36,2.76,0.03,10.27,144,38,74
5/18/2025 13:44,34.8,97.7,12.01,712.96,2.77,0.04,10.25,144,35,79
5/18/2025 13:45,34.8,97.7,12.36,715.51,2.78,0.04,10.24,140,35,81
5/18/2025 13:46,34.8,97.6,12.79,717.24,2.77,0.04,10.24,141,36,80
5/18/2025 13:47,34.8,97.6,13.08,711.26,2.78,0.04,10.24,140,35,82
5/18/2025 13:48,34.8,97.7,13.5,713.82,2.79,0.04,10.24,144,40,75
5/18/2025 13:49,34.8,97.7,13.84,710.43,2.78,0.04,10.24,144,36,75
5/18/2025 13:50,34.8,97.7,14.16,705.38,2.77,0.04,10.27,140,33,81
5/18/2025 13:51,34.8,97.7,14.5,687.1,2.73,0.04,10.28,143,33,73
5/18/2025 13:52,34.8,97.7,15.37,717.26,2.83,0.04,10.26,142,42,78
5/18/2025 13:53,34.8,97.7,15.95,730.22,2.88,0.05,10.24,142,38,80
5/18/2025 13:54,34.8,97.7,16.59,732.85,2.89,0.05,10.24,142,42,81
5/18/2025 13:55,34.8,97.7,17.14,732.83,2.91,0.05,10.23,142,38,80
5/18/2025 13:56,34.8,97.7,17.66,728.47,2.91,0.05,10.22,141,40,80
5/18/2025 13:57,34.8,97.7,18.17,733.7,2.94,0.05,10.22,143,43,78
5/18/2025 13:58,34.8,97.7,18.84,751.51,2.97,0.05,10.22,143,40,82
5/18/2025 13:59,34.8,97.8,19.26,764.27,3,0.05,10.22,148,40,79
5/18/2025 14:00,34.8,97.8,19.75,773.49,3.01,0.06,10.22,144,45,80
5/18/2025 14:01,34.8,97.8,20.18,768.85,3.2,0.06,10.26,146,45,85
5/18/2025 14:02,34.8,97.8,20.44,755.13,3.03,0.06,10.22,148,43,82
5/18/2025 14:03,34.8,97.7,20.78,755.13,3.03,0.06,10.23,147,41,79
5/18/2025 14:04,34.8,97.8,21.31,751.51,3.04,0.06,10.23,143,41,81
5/18/2025 14:05,34.8,97.9,21.68,761.56,3.05,0.06,10.23,146,39,78
5/18/2025 14:06,34.8,97.7,21.89,747.93,3.04,0.07,10.24,142,41,77
5/18/2025 14:07,34.8,97.8,22.33,746.12,3.01,0.07,10.23,150,34,77
5/18/2025 14:08,34.9,97.7,22.68,748.82,3.05,0.07,10.24,143,44,86
5/18/2025 14:09,34.9,97.7,22.87,740.77,3.06,0.07,10.24,143,40,79
5/18/2025 14:10,34.9,97.8,23.16,755.14,3.08,0.07,10.25,148,37,82
5/18/2025 14:11,34.9,97.7,23.3,773.49,3.12,0.07,10.26,144,42,84
5/18/2025 14:12,34.9,97.8,23.42,747.95,3.14,0.08,10.25,143,40,82
5/18/2025 14:13,34.9,97.8,23.48,764.27,3.18,0.08,10.25,144,46,80
5/18/2025 14:14,34.9,97.8,23.56,756.95,3.12,0.08,10.22,146,40,78
5/18/2025 14:15,34.9,97.8,23.83,759.71,3.15,0.09,10.21,146,39,78
5/18/2025 14:16,34.9,97.8,23.77,764.29,3.07,0.09,10.21,147,41,80
5/18/2025 14:17,34.9,97.9,24.04,742.58,3.09,0.09,10.2,147,37,80
5/18/2025 14:18,34.9,97.9,23.89,747.92,3.11,0.09,10.24,142,39,76
5/18/2025 14:19,34.9,97.9,23.87,764.3,3.09,0.09,10.25,142,39,81
5/18/2025 14:20,34.9,97.9,24.04,762.75,3.09,0.1,10.26,143,40,82
5/18/2025 14:21,34.9,97.9,24.08,765.19,3.14,0.1,10.24,142,39,81
5/18/2025 14:22,34.9,97.9,24.42,810.76,3.18,0.1,10.23,147,42,79
5/18/2025 14:23,34.9,97.9,24.56,735.47,3.18,0.11,10.18,142,39,81
5/18/2025 14:24,34.9,97.8,24.37,717.26,3.17,0.11,10.22,144,37,80
5/18/2025 14:25,34.9,97.9,24.2,705.35,3.11,0.11,10.21,142,33,77
5/18/2025 14:26,34.9,97.8,24.12,707.02,3.13,0.11,10.22,140,35,74
5/18/2025 14:27,34.9,97.9,24.29,716.36,3.13,0.12,10.21,141,38,74
5/18/2025 14:28,34.9,98,24.25,716.36,3.13,0.12,10.22,140,39,75
5/18/2025 14:29,34.9,98,24.48,714.66,3.06,0.12,10.19,140,38,74
5/18/2025 14:30,34.9,97.9,24.35,717.25,3.05,0.13,10.21,144,39,78
5/18/2025 14:31,34.9,98,24.39,712.96,3.05,0.13,10.19,140,36,75
5/18/2025 14:32,34.9,98,24.31,712.11,3.05,0.13,10.19,140,33,73
5/18/2025 14:33,34.9,98,24.33,706.2,3.05,0.14,10.19,143,33,72
5/18/2025 14:34,34.9,98,24.39,704.51,3.03,0.14,10.18,139,33,78
5/18/2025 14:35,34.9,98,24.29,716.4,3.05,0.14,10.18,140,34,76
5/18/2025 14:36,34.9,98.1,24.74,713.84,3.02,0.15,10.18,139,33,80
5/18/2025 14:37,34.9,98.1,24.59,691.19,3.02,0.15,10.17,141,31,75
5/18/2025 14:38,34.9,98.1,24.59,706.2,3.03,0.15,10.17,139,33,80
5/18/2025 14:39,34.9,98.1,24.91,718.09,3.08,0.16,10.15,143,35,73
5/18/2025 14:40,34.9,98.1,25.02,738.16,3.14,0.16,10.15,142,42,76
5/18/2025 14:41,34.9,98.1,25.11,734.69,3.17,0.17,10.15,141,41,76
5/18/2025 14:42,34.9,98.1,25.17,712.96,3.18,0.17,10.14,141,37,75
5/18/2025 14:43,34.9,98.1,25.11,715.52,3.2,0.18,10.16,146,33,76
5/18/2025 14:44,34.9,98.1,24.97,740.03,3.19,0.18,10.17,142,38,81
5/18/2025 14:45,35,98.1,24.95,741.67,3.17,0.18,10.17,142,40,77
5/18/2025 14:46,35,98.1,24.89,743.5,3.18,0.18,10.17,147,37,81
5/18/2025 14:47,35,98.1,24.87,739.02,3.18,0.18,10.17,142,42,84
5/18/2025 14:48,35,98.1,24.8,747.92,3.24,0.19,10.2,147,39,78
5/18/2025 14:49,35,98.1,24.93,738.12,3.13,0.19,10.16,145,39,76
5/18/2025 14:50,35,98.1,24.8,738.13,3.14,0.19,10.16,141,40,75
